Exact_Count,Estimator_1,Estimator_2,Estimator_3,Estimator_4,Estimator_5,Average_Estimator
7765,4095,16383,16383,8191,16383,12287
7766,4095,16383,16383,8191,16383,12287
7767,4095,16383,16383,8191,16383,12287
7768,4095,16383,16383,8191,16383,12287
7769,4095,16383,16383,8191,16383,12287
7770,4095,16383,16383,8191,16383,12287
7771,4095,16383,16383,8191,16383,12287
7772,4095,16383,16383,8191,16383,12287
7773,4095,16383,16383,8191,16383,12287
7774,4095,16383,16383,8191,16383,12287
7775,4095,16383,16383,8191,16383,12287
7776,4095,16383,16383,8191,16383,12287
7777,4095,16383,16383,8191,16383,12287
7778,4095,16383,16383,8191,16383,12287
7779,4095,16383,16383,8191,16383,12287
7780,4095,16383,16383,8191,16383,12287
7781,4095,16383,16383,8191,16383,12287
7782,4095,16383,16383,8191,16383,12287
7783,4095,16383,16383,8191,16383,12287
7784,4095,16383,16383,8191,16383,12287
7785,4095,16383,16383,8191,16383,12287
7786,4095,16383,16383,8191,16383,12287
7787,4095,16383,16383,8191,16383,12287
7788,4095,16383,16383,8191,16383,12287
7789,4095,16383,16383,8191,16383,12287
7790,4095,16383,16383,8191,16383,12287
7791,4095,16383,16383,8191,16383,12287
7792,4095,16383,16383,8191,16383,12287
7793,4095,16383,16383,8191,16383,12287
7794,4095,16383,16383,8191,16383,12287
7795,4095,16383,16383,8191,16383,12287
7796,4095,16383,16383,8191,16383,12287
7797,4095,16383,16383,8191,16383,12287
7798,4095,16383,16383,8191,16383,12287
7799,4095,16383,16383,8191,16383,12287
7800,4095,16383,16383,8191,16383,12287
7801,4095,16383,16383,8191,16383,12287
7802,4095,16383,16383,8191,16383,12287
7803,4095,16383,16383,8191,16383,12287
7804,4095,16383,16383,8191,16383,12287
7805,4095,16383,16383,8191,16383,12287
7806,4095,16383,16383,8191,16383,12287
7807,4095,16383,16383,8191,16383,12287
7808,4095,16383,16383,8191,16383,12287
7809,4095,16383,16383,8191,16383,12287
7810,4095,16383,16383,8191,16383,12287
7811,4095,16383,16383,8191,16383,12287
7812,4095,16383,16383,8191,16383,12287
7813,4095,16383,16383,8191,16383,12287
7814,4095,16383,16383,8191,16383,12287
7815,4095,16383,16383,8191,16383,12287
7816,4095,16383,16383,8191,16383,12287
7817,4095,16383,16383,8191,16383,12287
7818,4095,16383,16383,8191,16383,12287
7819,4095,16383,16383,8191,16383,12287
7820,4095,16383,16383,8191,16383,12287
7821,4095,16383,16383,8191,16383,12287
7822,4095,16383,16383,8191,16383,12287
7823,4095,16383,16383,8191,16383,12287
7824,4095,16383,16383,8191,16383,12287
7825,4095,16383,16383,8191,16383,12287
7826,4095,16383,16383,8191,16383,12287
7827,4095,16383,16383,8191,16383,12287
7828,4095,16383,16383,8191,16383,12287
7829,4095,16383,16383,8191,16383,12287
7830,4095,16383,16383,8191,16383,12287
7831,4095,16383,16383,8191,16383,12287
7832,4095,16383,16383,8191,16383,12287
7833,4095,16383,16383,8191,16383,12287
7834,4095,16383,16383,8191,16383,12287
7835,4095,16383,16383,8191,16383,12287
7836,4095,16383,16383,8191,16383,12287
7837,4095,16383,16383,8191,16383,12287
7838,4095,16383,16383,8191,16383,12287
7839,4095,16383,16383,8191,16383,12287
7840,4095,16383,16383,8191,16383,12287
7841,4095,16383,16383,8191,16383,12287
7842,4095,16383,16383,8191,16383,12287
7843,4095,16383,16383,8191,16383,12287
7844,4095,16383,16383,8191,16383,12287
7845,4095,16383,16383,8191,16383,12287
7846,4095,16383,16383,8191,16383,12287
7847,4095,16383,16383,8191,16383,12287
7848,4095,16383,16383,8191,16383,12287
7849,4095,16383,16383,8191,16383,12287
7850,4095,16383,16383,8191,16383,12287
7851,4095,16383,16383,8191,16383,12287
7852,4095,16383,16383,8191,16383,12287
7853,4095,16383,16383,8191,16383,12287
7854,4095,16383,16383,8191,16383,12287
7855,4095,16383,16383,8191,16383,12287
7856,4095,16383,16383,8191,16383,12287
7857,4095,16383,16383,8191,16383,12287
7858,4095,16383,16383,8191,16383,12287
7859,4095,16383,16383,8191,16383,12287
7860,4095,16383,16383,8191,16383,12287
7861,4095,16383,16383,8191,16383,12287
7862,4095,16383,16383,8191,16383,12287
7863,4095,16383,16383,8191,16383,12287
7864,4095,16383,16383,8191,16383,12287
7865,4095,16383,16383,8191,16383,12287
7866,4095,16383,16383,8191,16383,12287
7867,4095,16383,16383,8191,16383,12287
7868,4095,16383,16383,8191,16383,12287
7869,4095,16383,16383,8191,16383,12287
7870,4095,16383,16383,8191,16383,12287
7871,4095,16383,16383,8191,16383,12287
7872,4095,16383,16383,8191,16383,12287
7873,4095,16383,16383,8191,16383,12287
7874,4095,16383,16383,8191,16383,12287
7875,4095,16383,16383,8191,16383,12287
7876,4095,16383,16383,8191,16383,12287
7877,4095,16383,16383,8191,16383,12287
7878,4095,16383,16383,8191,16383,12287
7879,4095,16383,16383,8191,16383,12287
7880,4095,16383,16383,8191,16383,12287
7881,4095,16383,16383,8191,16383,12287
7882,4095,16383,16383,8191,16383,12287
7883,4095,16383,16383,8191,16383,12287
7884,4095,16383,16383,8191,16383,12287
7885,4095,16383,16383,8191,16383,12287
7886,4095,16383,16383,8191,16383,12287
7887,4095,16383,16383,8191,16383,12287
7888,4095,16383,16383,8191,16383,12287
7889,4095,16383,16383,8191,16383,12287
7890,4095,16383,16383,8191,16383,12287
7891,4095,16383,16383,8191,16383,12287
7892,4095,16383,16383,8191,16383,12287
7893,4095,16383,16383,8191,16383,12287
7894,4095,16383,16383,8191,16383,12287
7895,4095,16383,16383,8191,16383,12287
7896,4095,16383,16383,8191,16383,12287
7897,4095,16383,16383,8191,16383,12287
7898,4095,16383,16383,8191,16383,12287
7899,4095,16383,16383,8191,16383,12287
7900,4095,16383,16383,8191,16383,12287
7901,4095,16383,16383,8191,16383,12287
7902,4095,16383,16383,8191,16383,12287
7903,4095,16383,16383,8191,16383,12287
7904,4095,16383,16383,8191,16383,12287
7905,4095,16383,16383,8191,16383,12287
7906,4095,16383,16383,8191,16383,12287
7907,4095,16383,16383,8191,16383,12287
7908,4095,16383,16383,8191,16383,12287
7909,4095,16383,16383,8191,16383,12287
7910,4095,16383,16383,8191,16383,12287
7911,4095,16383,16383,8191,16383,12287
7912,4095,16383,16383,8191,16383,12287
7913,4095,16383,16383,8191,16383,12287
7914,4095,16383,16383,8191,16383,12287
7915,4095,16383,16383,8191,16383,12287
7916,4095,16383,16383,8191,16383,12287
7917,4095,16383,16383,8191,16383,12287
7918,4095,16383,16383,8191,16383,12287
7919,4095,16383,16383,8191,16383,12287
7920,4095,16383,16383,8191,16383,12287
7921,4095,16383,16383,8191,16383,12287
7922,4095,16383,16383,8191,16383,12287
7923,4095,16383,16383,8191,16383,12287
7924,4095,16383,16383,8191,16383,12287
7925,4095,16383,16383,8191,16383,12287
7926,4095,16383,16383,8191,16383,12287
7927,4095,16383,16383,8191,16383,12287
7928,4095,16383,16383,8191,16383,12287
7929,4095,16383,16383,8191,16383,12287
7930,4095,16383,16383,8191,16383,12287
7931,4095,16383,16383,8191,16383,12287
7932,4095,16383,16383,8191,16383,12287
7933,4095,16383,16383,8191,16383,12287
7934,4095,16383,16383,8191,16383,12287
7935,4095,16383,16383,8191,16383,12287
7936,4095,16383,16383,8191,16383,12287
7937,4095,16383,16383,8191,16383,12287
7938,4095,16383,16383,8191,16383,12287
7939,4095,16383,16383,8191,16383,12287
7940,4095,16383,16383,8191,16383,12287
7941,4095,16383,16383,8191,16383,12287
7942,4095,16383,16383,8191,16383,12287
7943,4095,16383,16383,8191,16383,12287
7944,4095,16383,16383,8191,16383,12287
7945,4095,16383,16383,8191,16383,12287
7946,4095,16383,16383,8191,16383,12287
7947,4095,16383,16383,8191,16383,12287
7948,4095,16383,16383,8191,16383,12287
7949,4095,16383,16383,8191,16383,12287
7950,4095,16383,16383,8191,16383,12287
7951,4095,16383,16383,8191,16383,12287
7952,4095,16383,16383,8191,16383,12287
7953,4095,16383,16383,8191,16383,12287
7954,4095,16383,16383,8191,16383,12287
7955,4095,16383,16383,8191,16383,12287
7956,4095,16383,16383,8191,16383,12287
7957,4095,16383,16383,8191,16383,12287
7958,4095,16383,16383,8191,16383,12287
7959,4095,16383,16383,8191,16383,12287
7960,4095,16383,16383,8191,16383,12287
7961,4095,16383,16383,8191,16383,12287
7962,4095,16383,16383,8191,16383,12287
7963,4095,16383,16383,8191,16383,12287
7964,4095,16383,16383,8191,16383,12287
7965,4095,16383,16383,8191,16383,12287
7966,4095,16383,16383,8191,16383,12287
7967,4095,16383,16383,8191,16383,12287
7968,4095,16383,16383,8191,16383,12287
7969,4095,16383,16383,8191,16383,12287
7970,4095,16383,16383,8191,16383,12287
7971,4095,16383,16383,8191,16383,12287
7972,4095,16383,16383,8191,16383,12287
7973,4095,16383,16383,8191,16383,12287
7974,4095,16383,16383,8191,16383,12287
7975,4095,16383,16383,8191,16383,12287
7976,4095,16383,16383,8191,16383,12287
7977,4095,16383,16383,8191,16383,12287
7978,4095,16383,16383,8191,16383,12287
7979,4095,16383,16383,8191,16383,12287
7980,4095,16383,16383,8191,16383,12287
7981,4095,16383,16383,8191,16383,12287
7982,4095,16383,16383,8191,16383,12287
7983,4095,16383,16383,8191,16383,12287
7984,4095,16383,16383,8191,16383,12287
7985,4095,16383,16383,8191,16383,12287
7986,4095,16383,16383,8191,16383,12287
7987,4095,16383,16383,8191,16383,12287
7988,4095,16383,16383,8191,16383,12287
7989,4095,16383,16383,8191,16383,12287
7990,4095,16383,16383,8191,16383,12287
7991,4095,16383,16383,8191,16383,12287
7992,4095,16383,16383,8191,16383,12287
7993,4095,16383,16383,8191,16383,12287
7994,4095,16383,16383,8191,16383,12287
7995,4095,16383,16383,8191,16383,12287
7996,4095,16383,16383,8191,16383,12287
7997,4095,16383,16383,8191,16383,12287
7998,4095,16383,16383,8191,16383,12287
7999,4095,16383,16383,8191,16383,12287
8000,4095,16383,16383,8191,16383,12287
8001,4095,16383,16383,8191,16383,12287
8002,4095,16383,16383,8191,16383,12287
8003,4095,16383,16383,8191,16383,12287
8004,4095,16383,16383,8191,16383,12287
8005,4095,16383,16383,8191,16383,12287
8006,4095,16383,16383,8191,16383,12287
8007,4095,16383,16383,8191,16383,12287
8008,4095,16383,16383,8191,16383,12287
8009,4095,16383,16383,8191,16383,12287
8010,4095,16383,16383,8191,16383,12287
8011,4095,16383,16383,8191,16383,12287
8012,4095,16383,16383,8191,16383,12287
8013,4095,16383,16383,8191,16383,12287
8014,4095,16383,16383,8191,16383,12287
8015,4095,16383,16383,8191,16383,12287
8016,4095,16383,16383,8191,16383,12287
8017,4095,16383,16383,8191,16383,12287
8018,4095,16383,16383,8191,16383,12287
8019,4095,16383,16383,8191,16383,12287
8020,4095,16383,16383,8191,16383,12287
8021,4095,16383,16383,8191,16383,12287
8022,4095,16383,16383,8191,16383,12287
8023,4095,16383,16383,8191,16383,12287
8024,4095,16383,16383,8191,16383,12287
8025,4095,16383,16383,8191,16383,12287
8026,4095,16383,16383,8191,16383,12287
8027,4095,16383,16383,8191,16383,12287
8028,4095,16383,16383,8191,16383,12287
8029,4095,16383,16383,8191,16383,12287
8030,4095,16383,16383,8191,16383,12287
8031,4095,16383,16383,8191,16383,12287
8032,4095,16383,16383,8191,16383,12287
8033,4095,16383,16383,8191,16383,12287
8034,4095,16383,16383,8191,16383,12287
8035,4095,16383,16383,8191,16383,12287
8036,4095,16383,16383,8191,16383,12287
8037,4095,16383,16383,8191,16383,12287
8038,4095,16383,16383,8191,16383,12287
8039,4095,16383,16383,8191,16383,12287
8040,4095,16383,16383,8191,16383,12287
8041,4095,16383,16383,8191,16383,12287
8042,4095,16383,16383,8191,16383,12287
8043,4095,16383,16383,8191,16383,12287
8044,4095,16383,16383,8191,16383,12287
8045,4095,16383,16383,8191,16383,12287
8046,4095,16383,16383,8191,16383,12287
8047,4095,16383,16383,8191,16383,12287
8048,4095,16383,16383,8191,16383,12287
8049,4095,16383,16383,8191,16383,12287
8050,4095,16383,16383,8191,16383,12287
8051,4095,16383,16383,8191,16383,12287
8052,4095,16383,16383,8191,16383,12287
8053,4095,16383,16383,8191,16383,12287
8054,4095,16383,16383,8191,16383,12287
8055,4095,16383,16383,8191,16383,12287
8056,4095,16383,16383,8191,16383,12287
8057,4095,16383,16383,8191,16383,12287
8058,4095,16383,16383,8191,16383,12287
8059,4095,16383,16383,8191,16383,12287
8060,4095,16383,16383,8191,16383,12287
8061,4095,16383,16383,8191,16383,12287
8062,4095,16383,16383,8191,16383,12287
8063,4095,16383,16383,8191,16383,12287
8064,4095,16383,16383,8191,16383,12287
8065,4095,16383,16383,8191,16383,12287
8066,4095,16383,16383,8191,16383,12287
8067,4095,16383,16383,8191,16383,12287
8068,4095,16383,16383,8191,16383,12287
8069,4095,16383,16383,8191,16383,12287
8070,4095,16383,16383,8191,16383,12287
8071,4095,16383,16383,8191,16383,12287
8072,4095,16383,16383,8191,16383,12287
8073,8191,16383,16383,8191,16383,13106.2
8074,8191,16383,16383,8191,16383,13106.2
8075,8191,16383,16383,8191,16383,13106.2
8076,8191,16383,16383,8191,16383,13106.2
8077,8191,16383,16383,8191,16383,13106.2
8078,8191,16383,16383,8191,16383,13106.2
8079,8191,16383,16383,8191,16383,13106.2
8080,8191,16383,16383,8191,16383,13106.2
8081,8191,16383,16383,8191,16383,13106.2
8082,8191,16383,16383,8191,16383,13106.2
8083,8191,16383,16383,8191,16383,13106.2
8084,8191,16383,16383,8191,16383,13106.2
8085,8191,16383,16383,8191,16383,13106.2
8086,8191,16383,16383,8191,16383,13106.2
8087,8191,16383,16383,8191,16383,13106.2
8088,8191,16383,16383,8191,16383,13106.2
8089,8191,16383,16383,8191,16383,13106.2
8090,8191,16383,16383,8191,16383,13106.2
8091,8191,16383,16383,8191,16383,13106.2
8092,8191,16383,16383,8191,16383,13106.2
8093,8191,16383,16383,8191,16383,13106.2
8094,8191,16383,16383,8191,16383,13106.2
8095,8191,16383,16383,8191,16383,13106.2
8096,8191,16383,16383,8191,16383,13106.2
8097,8191,16383,16383,8191,16383,13106.2
8098,8191,16383,16383,8191,16383,13106.2
8099,8191,16383,16383,8191,16383,13106.2
8100,8191,16383,16383,8191,16383,13106.2
8101,8191,16383,16383,8191,16383,13106.2
8102,8191,16383,16383,8191,16383,13106.2
8103,8191,16383,16383,8191,16383,13106.2
8104,8191,16383,16383,8191,16383,13106.2
8105,8191,16383,16383,8191,16383,13106.2
8106,8191,16383,16383,8191,16383,13106.2
8107,8191,16383,16383,8191,16383,13106.2
8108,8191,16383,16383,8191,16383,13106.2
8109,8191,16383,16383,8191,16383,13106.2
8110,8191,16383,16383,8191,16383,13106.2
8111,8191,16383,16383,8191,16383,13106.2
8112,8191,16383,16383,8191,16383,13106.2
8113,8191,16383,16383,8191,16383,13106.2
8114,8191,16383,16383,8191,16383,13106.2
8115,8191,16383,16383,8191,16383,13106.2
8116,8191,16383,16383,8191,16383,13106.2
8117,8191,16383,16383,8191,16383,13106.2
8118,8191,16383,16383,8191,16383,13106.2
8119,8191,16383,16383,8191,16383,13106.2
8120,8191,16383,16383,8191,16383,13106.2
8121,8191,16383,16383,8191,16383,13106.2
8122,8191,16383,16383,8191,16383,13106.2
8123,8191,16383,16383,8191,16383,13106.2
8124,8191,16383,16383,8191,16383,13106.2
8125,8191,16383,16383,8191,16383,13106.2
8126,8191,16383,16383,8191,16383,13106.2
8127,8191,16383,16383,8191,16383,13106.2
8128,8191,16383,16383,8191,16383,13106.2
8129,8191,16383,16383,8191,16383,13106.2
8130,8191,16383,16383,8191,16383,13106.2
8131,8191,16383,16383,8191,16383,13106.2
8132,8191,16383,16383,8191,16383,13106.2
8133,8191,16383,16383,8191,16383,13106.2
8134,8191,16383,16383,8191,16383,13106.2
8135,8191,16383,16383,8191,16383,13106.2
8136,8191,16383,16383,8191,16383,13106.2
8137,8191,16383,16383,8191,16383,13106.2
8138,8191,16383,16383,8191,16383,13106.2
8139,8191,16383,16383,8191,16383,13106.2
8140,8191,16383,16383,8191,16383,13106.2
8141,8191,16383,16383,8191,16383,13106.2
8142,8191,16383,16383,8191,16383,13106.2
8143,8191,16383,16383,8191,16383,13106.2
8144,8191,16383,16383,8191,16383,13106.2
8145,8191,16383,16383,8191,16383,13106.2
8146,8191,16383,16383,8191,16383,13106.2
8147,8191,16383,16383,8191,16383,13106.2
8148,8191,16383,16383,8191,16383,13106.2
8149,8191,16383,16383,8191,16383,13106.2
8150,8191,16383,16383,8191,16383,13106.2
8151,8191,16383,16383,8191,16383,13106.2
8152,8191,16383,16383,8191,16383,13106.2
8153,8191,16383,16383,8191,16383,13106.2
8154,8191,16383,16383,8191,16383,13106.2
8155,8191,16383,16383,8191,16383,13106.2
8156,8191,16383,16383,8191,16383,13106.2
8157,8191,16383,16383,8191,16383,13106.2
8158,8191,16383,16383,8191,16383,13106.2
8159,8191,16383,16383,8191,16383,13106.2
8160,8191,16383,16383,8191,16383,13106.2
8161,8191,16383,16383,8191,16383,13106.2
8162,8191,16383,16383,8191,16383,13106.2
8163,8191,16383,16383,8191,16383,13106.2
8164,8191,16383,16383,8191,16383,13106.2
8165,8191,16383,16383,8191,16383,13106.2
8166,8191,16383,16383,8191,16383,13106.2
8167,8191,16383,16383,8191,16383,13106.2
8168,8191,16383,16383,8191,16383,13106.2
8169,8191,16383,16383,8191,16383,13106.2
8170,8191,16383,16383,8191,16383,13106.2
8171,8191,16383,16383,8191,16383,13106.2
8172,8191,16383,16383,8191,16383,13106.2
8173,8191,16383,16383,8191,16383,13106.2
8174,8191,16383,16383,8191,16383,13106.2
8175,8191,16383,16383,8191,16383,13106.2
8176,8191,16383,16383,8191,16383,13106.2
8177,8191,16383,16383,8191,16383,13106.2
8178,8191,16383,16383,8191,16383,13106.2
8179,8191,16383,16383,8191,16383,13106.2
8180,8191,16383,16383,8191,16383,13106.2
8181,8191,16383,16383,8191,16383,13106.2
8182,8191,16383,16383,8191,16383,13106.2
8183,8191,16383,16383,8191,16383,13106.2
8184,8191,16383,16383,8191,16383,13106.2
8185,8191,16383,16383,8191,16383,13106.2
8186,8191,16383,16383,8191,16383,13106.2
8187,8191,16383,16383,8191,16383,13106.2
8188,8191,16383,16383,8191,16383,13106.2
8189,8191,16383,16383,8191,16383,13106.2
8190,8191,16383,16383,8191,16383,13106.2
8191,8191,16383,16383,8191,16383,13106.2
8192,8191,16383,16383,8191,16383,13106.2
8193,8191,16383,16383,8191,16383,13106.2
8194,8191,16383,16383,8191,16383,13106.2
8195,8191,16383,16383,8191,16383,13106.2
8196,8191,16383,16383,8191,16383,13106.2
8197,8191,16383,16383,8191,16383,13106.2
8198,8191,16383,16383,8191,16383,13106.2
8199,8191,16383,16383,8191,16383,13106.2
8200,8191,16383,16383,8191,16383,13106.2
8201,8191,16383,16383,8191,16383,13106.2
8202,8191,16383,16383,8191,16383,13106.2
8203,8191,16383,16383,8191,16383,13106.2
8204,8191,16383,16383,8191,16383,13106.2
8205,8191,16383,16383,8191,16383,13106.2
8206,8191,16383,16383,8191,16383,13106.2
8207,8191,16383,16383,8191,16383,13106.2
8208,8191,16383,16383,8191,16383,13106.2
8209,8191,16383,16383,8191,16383,13106.2
8210,8191,16383,16383,8191,16383,13106.2
8211,8191,16383,16383,8191,16383,13106.2
8212,8191,16383,16383,8191,16383,13106.2
8213,8191,16383,16383,8191,16383,13106.2
8214,8191,16383,16383,8191,16383,13106.2
8215,8191,16383,16383,8191,16383,13106.2
8216,8191,16383,16383,8191,16383,13106.2
8217,8191,16383,16383,8191,16383,13106.2
8218,8191,16383,16383,8191,16383,13106.2
8219,8191,16383,16383,8191,16383,13106.2
8220,8191,16383,16383,8191,16383,13106.2
8221,8191,16383,16383,8191,16383,13106.2
8222,8191,16383,16383,8191,16383,13106.2
8223,8191,16383,16383,8191,16383,13106.2
8224,8191,16383,16383,8191,16383,13106.2
8225,8191,16383,16383,8191,16383,13106.2
8226,8191,16383,16383,8191,16383,13106.2
8227,8191,16383,16383,8191,16383,13106.2
8228,8191,16383,16383,8191,16383,13106.2
8229,8191,16383,16383,8191,16383,13106.2
8230,8191,16383,16383,8191,16383,13106.2
8231,8191,16383,16383,8191,16383,13106.2
8232,8191,16383,16383,8191,16383,13106.2
8233,8191,16383,16383,8191,16383,13106.2
8234,8191,16383,16383,8191,16383,13106.2
8235,8191,16383,16383,8191,16383,13106.2
8236,8191,16383,16383,8191,16383,13106.2
8237,8191,16383,16383,8191,16383,13106.2
8238,8191,16383,16383,8191,16383,13106.2
8239,8191,16383,16383,8191,16383,13106.2
8240,8191,16383,16383,8191,16383,13106.2
8241,8191,16383,16383,8191,16383,13106.2
8242,8191,16383,16383,8191,16383,13106.2
8243,8191,16383,16383,8191,16383,13106.2
8244,8191,16383,16383,8191,16383,13106.2
8245,8191,16383,16383,8191,16383,13106.2
8246,8191,16383,16383,8191,16383,13106.2
8247,8191,16383,16383,8191,16383,13106.2
8248,8191,16383,16383,8191,16383,13106.2
8249,8191,16383,16383,8191,16383,13106.2
8250,8191,16383,16383,8191,16383,13106.2
8251,8191,16383,16383,8191,16383,13106.2
8252,8191,16383,16383,8191,16383,13106.2
8253,8191,16383,16383,8191,16383,13106.2
8254,8191,16383,16383,8191,16383,13106.2
8255,8191,16383,16383,8191,16383,13106.2
8256,8191,16383,16383,8191,16383,13106.2
8257,8191,16383,16383,8191,16383,13106.2
8258,8191,16383,16383,8191,16383,13106.2
8259,8191,16383,16383,8191,16383,13106.2
8260,8191,16383,16383,8191,16383,13106.2
8261,8191,16383,16383,8191,16383,13106.2
8262,8191,16383,16383,8191,16383,13106.2
8263,8191,16383,16383,8191,16383,13106.2
8264,8191,16383,16383,8191,16383,13106.2
8265,8191,16383,16383,8191,16383,13106.2
8266,8191,16383,16383,8191,16383,13106.2
8267,8191,16383,16383,8191,16383,13106.2
8268,8191,16383,16383,8191,16383,13106.2
8269,8191,16383,16383,8191,16383,13106.2
8270,8191,16383,16383,8191,16383,13106.2
8271,8191,16383,16383,8191,16383,13106.2
8272,8191,16383,16383,8191,16383,13106.2
8273,8191,16383,16383,8191,16383,13106.2
8274,8191,16383,16383,8191,16383,13106.2
8275,8191,16383,16383,8191,16383,13106.2
8276,8191,16383,16383,8191,16383,13106.2
8277,8191,16383,16383,8191,16383,13106.2
8278,8191,16383,16383,8191,16383,13106.2
8279,8191,16383,16383,8191,16383,13106.2
8280,8191,16383,16383,8191,16383,13106.2
8281,8191,16383,16383,8191,16383,13106.2
8282,8191,16383,16383,8191,16383,13106.2
8283,8191,16383,16383,8191,16383,13106.2
8284,8191,16383,16383,8191,16383,13106.2
8285,8191,16383,16383,8191,16383,13106.2
8286,8191,16383,16383,8191,16383,13106.2
8287,8191,16383,16383,8191,16383,13106.2
8288,8191,16383,16383,8191,16383,13106.2
8289,8191,16383,16383,8191,16383,13106.2
8290,8191,16383,16383,8191,16383,13106.2
8291,8191,16383,16383,8191,16383,13106.2
8292,8191,16383,16383,8191,16383,13106.2
8293,8191,16383,16383,8191,16383,13106.2
8294,8191,16383,16383,8191,16383,13106.2
8295,8191,16383,16383,8191,16383,13106.2
8296,8191,16383,16383,8191,16383,13106.2
8297,8191,16383,16383,8191,16383,13106.2
8298,8191,16383,16383,8191,16383,13106.2
8299,8191,16383,16383,8191,16383,13106.2
8300,8191,16383,16383,8191,16383,13106.2
8301,8191,16383,16383,8191,16383,13106.2
8302,8191,16383,16383,8191,16383,13106.2
8303,8191,16383,16383,8191,16383,13106.2
8304,8191,16383,16383,8191,16383,13106.2
8305,8191,16383,16383,8191,16383,13106.2
8306,8191,16383,16383,8191,16383,13106.2
8307,8191,16383,16383,8191,16383,13106.2
8308,8191,16383,16383,8191,16383,13106.2
8309,8191,16383,16383,8191,16383,13106.2
8310,8191,16383,16383,8191,16383,13106.2
8311,8191,16383,16383,8191,16383,13106.2
8312,8191,16383,16383,8191,16383,13106.2
8313,8191,16383,16383,8191,16383,13106.2
8314,8191,16383,16383,8191,16383,13106.2
8315,8191,16383,16383,8191,16383,13106.2
8316,8191,16383,16383,8191,16383,13106.2
8317,8191,16383,16383,8191,16383,13106.2
8318,8191,16383,16383,8191,16383,13106.2
8319,8191,16383,16383,8191,16383,13106.2
8320,8191,16383,16383,8191,16383,13106.2
8321,8191,16383,16383,8191,16383,13106.2
8322,8191,16383,16383,8191,16383,13106.2
8323,8191,16383,16383,8191,16383,13106.2
8324,8191,16383,16383,8191,16383,13106.2
8325,8191,16383,16383,8191,16383,13106.2
8326,8191,16383,16383,8191,16383,13106.2
8327,8191,16383,16383,8191,16383,13106.2
8328,8191,16383,16383,8191,16383,13106.2
8329,8191,16383,16383,8191,16383,13106.2
8330,8191,16383,16383,8191,16383,13106.2
8331,8191,16383,16383,8191,16383,13106.2
8332,8191,16383,16383,8191,16383,13106.2
8333,8191,16383,16383,8191,16383,13106.2
8334,8191,16383,16383,8191,16383,13106.2
8335,8191,16383,16383,8191,16383,13106.2
8336,8191,16383,16383,8191,16383,13106.2
8337,8191,16383,16383,8191,16383,13106.2
8338,8191,16383,16383,8191,16383,13106.2
8339,8191,16383,16383,8191,16383,13106.2
8340,8191,16383,16383,8191,16383,13106.2
8341,8191,16383,16383,8191,16383,13106.2
8342,8191,16383,16383,8191,16383,13106.2
8343,8191,16383,16383,8191,16383,13106.2
8344,8191,16383,16383,8191,16383,13106.2
8345,8191,16383,16383,8191,16383,13106.2
8346,8191,16383,16383,8191,16383,13106.2
8347,8191,16383,16383,8191,16383,13106.2
8348,8191,16383,16383,8191,16383,13106.2
8349,8191,16383,16383,8191,16383,13106.2
8350,8191,16383,16383,8191,16383,13106.2
8351,8191,16383,16383,8191,16383,13106.2
8352,8191,16383,16383,8191,16383,13106.2
8353,8191,16383,16383,8191,16383,13106.2
8354,8191,16383,16383,8191,16383,13106.2
8355,8191,16383,16383,8191,16383,13106.2
8356,8191,16383,16383,8191,16383,13106.2
8357,8191,16383,16383,8191,16383,13106.2
8358,8191,16383,16383,8191,16383,13106.2
8359,8191,16383,16383,8191,16383,13106.2
8360,8191,16383,16383,8191,16383,13106.2
8361,8191,16383,16383,8191,16383,13106.2
8362,8191,16383,16383,8191,16383,13106.2
8363,8191,16383,16383,8191,16383,13106.2
8364,8191,16383,16383,8191,16383,13106.2
8365,8191,16383,16383,8191,16383,13106.2
8366,8191,16383,16383,8191,16383,13106.2
8367,8191,16383,16383,8191,16383,13106.2
8368,8191,16383,16383,8191,16383,13106.2
8369,8191,16383,16383,8191,16383,13106.2
8370,8191,16383,16383,8191,16383,13106.2
8371,8191,16383,16383,8191,16383,13106.2
8372,8191,16383,16383,8191,16383,13106.2
8373,8191,16383,16383,8191,16383,13106.2
8374,8191,16383,16383,8191,16383,13106.2
8375,8191,16383,16383,8191,16383,13106.2
8376,8191,16383,16383,8191,16383,13106.2
8377,8191,16383,16383,8191,16383,13106.2
8378,8191,16383,16383,8191,16383,13106.2
8379,8191,16383,16383,8191,16383,13106.2
8380,8191,16383,16383,8191,16383,13106.2
8381,8191,16383,16383,8191,16383,13106.2
8382,8191,16383,16383,8191,16383,13106.2
8383,8191,16383,16383,8191,16383,13106.2
8384,8191,16383,16383,8191,16383,13106.2
8385,8191,16383,16383,8191,16383,13106.2
8386,8191,16383,16383,8191,16383,13106.2
8387,8191,16383,16383,8191,16383,13106.2
8388,8191,16383,16383,8191,16383,13106.2
8389,8191,16383,16383,8191,16383,13106.2
8390,8191,16383,16383,8191,16383,13106.2
8391,8191,16383,16383,8191,16383,13106.2
8392,8191,16383,16383,8191,16383,13106.2
8393,8191,16383,16383,8191,16383,13106.2
8394,8191,16383,16383,8191,16383,13106.2
8395,8191,16383,16383,8191,16383,13106.2
8396,8191,16383,16383,8191,16383,13106.2
8397,8191,16383,16383,8191,16383,13106.2
