Exact_Count,Estimator_1,Estimator_2,Estimator_3,Estimator_4,Estimator_5,Estimator_6,Estimator_7,Estimator_8,Estimator_9,Estimator_10,Average_Estimator
521,255,255,255,255,255,1023,511,511,511,511,434.2
522,255,255,255,255,255,1023,511,511,511,511,434.2
523,255,255,255,255,255,1023,511,511,511,511,434.2
524,255,255,255,255,255,1023,511,511,511,511,434.2
525,255,255,255,255,255,1023,511,511,511,511,434.2
526,255,255,255,255,255,1023,511,511,511,511,434.2
527,255,255,255,255,255,1023,511,511,511,511,434.2
528,255,255,255,255,255,1023,511,511,511,511,434.2
529,255,255,255,255,255,1023,511,511,511,511,434.2
530,255,255,255,255,255,1023,511,511,511,511,434.2
531,255,255,255,255,255,1023,511,511,511,511,434.2
532,255,255,255,255,255,1023,511,511,511,511,434.2
533,255,255,255,255,255,1023,511,511,511,511,434.2
534,255,255,255,255,255,1023,511,511,511,511,434.2
535,255,255,255,255,255,1023,511,511,511,511,434.2
536,255,255,255,255,255,1023,511,511,511,511,434.2
537,255,255,255,255,255,1023,511,511,511,511,434.2
538,255,255,255,255,255,1023,511,511,511,511,434.2
539,255,255,255,255,255,1023,511,511,511,511,434.2
540,511,255,255,255,255,1023,511,511,511,511,459.8
541,511,255,255,255,255,1023,511,511,511,511,459.8
542,511,255,255,255,255,1023,511,511,511,511,459.8
543,511,255,255,255,255,1023,511,511,511,511,459.8
544,511,255,255,255,255,1023,511,511,511,511,459.8
545,511,255,255,255,255,1023,511,511,511,511,459.8
546,511,255,255,255,255,1023,511,511,511,511,459.8
547,511,255,255,255,255,1023,511,511,511,511,459.8
548,511,255,255,255,255,1023,511,511,511,511,459.8
549,511,255,255,255,255,1023,511,511,511,511,459.8
550,511,255,255,255,255,1023,511,511,511,511,459.8
551,511,255,255,255,255,1023,511,511,511,511,459.8
552,511,255,255,255,255,1023,511,511,511,511,459.8
553,511,255,255,255,255,1023,511,511,511,511,459.8
554,511,255,255,255,255,1023,511,511,511,511,459.8
555,511,255,255,255,255,1023,511,511,511,511,459.8
556,511,255,255,255,255,1023,511,511,511,511,459.8
557,511,255,255,255,255,1023,511,511,511,511,459.8
558,511,255,255,255,255,1023,511,511,511,511,459.8
559,511,255,255,255,255,1023,511,511,511,511,459.8
560,511,255,255,255,255,1023,511,511,511,511,459.8
561,511,255,255,255,255,1023,511,511,511,511,459.8
562,511,255,255,255,255,1023,511,511,511,511,459.8
563,511,255,255,255,255,1023,511,511,511,511,459.8
564,511,255,255,255,255,1023,511,511,511,511,459.8
565,511,255,255,255,255,1023,511,511,511,511,459.8
566,511,255,255,255,255,1023,511,511,511,511,459.8
567,511,255,255,255,255,1023,511,511,511,511,459.8
568,511,255,255,255,255,1023,511,511,511,511,459.8
569,511,255,255,255,255,1023,511,511,511,511,459.8
570,511,255,255,255,255,1023,511,511,511,511,459.8
571,511,255,255,255,255,1023,511,511,511,511,459.8
572,511,255,255,255,255,1023,511,511,511,511,459.8
573,511,255,255,255,255,1023,511,511,511,511,459.8
574,511,255,255,255,255,1023,511,511,511,511,459.8
575,511,255,255,255,255,1023,511,511,511,511,459.8
576,511,255,255,255,255,1023,511,511,511,511,459.8
577,511,255,255,255,255,1023,511,511,511,511,459.8
578,511,255,255,255,255,1023,511,511,511,511,459.8
579,511,255,255,511,255,1023,511,511,511,511,485.4
580,511,255,255,511,255,1023,511,511,1023,511,536.6
581,511,255,255,511,255,1023,511,511,1023,511,536.6
582,511,255,255,511,255,1023,511,511,1023,511,536.6
583,511,255,255,511,255,2047,511,511,1023,511,639
584,511,255,255,511,255,2047,511,511,1023,511,639
585,511,255,255,511,255,2047,511,511,1023,511,639
586,511,255,255,511,255,2047,511,511,1023,511,639
587,511,255,255,511,255,2047,511,511,1023,511,639
588,511,255,255,511,255,2047,511,511,1023,511,639
589,511,255,255,511,255,2047,511,511,1023,511,639
590,511,255,255,511,255,2047,511,511,1023,511,639
591,511,255,255,511,255,2047,511,511,1023,511,639
592,511,255,255,511,255,2047,511,511,1023,511,639
593,511,255,255,511,255,2047,511,511,1023,511,639
594,511,255,255,511,255,2047,511,511,1023,511,639
595,511,255,255,511,255,2047,511,511,1023,511,639
596,511,255,255,511,255,2047,511,511,1023,511,639
597,511,255,255,511,255,2047,511,511,1023,511,639
598,511,255,255,511,255,2047,511,511,1023,511,639
599,511,255,255,511,255,2047,511,511,1023,511,639
600,511,255,255,511,255,2047,511,511,1023,511,639
601,511,255,255,511,255,2047,511,511,1023,511,639
602,511,255,255,511,255,2047,511,511,1023,511,639
603,511,255,255,511,255,2047,511,511,1023,511,639
604,511,255,255,511,255,2047,511,511,1023,511,639
605,511,255,255,511,255,2047,511,511,1023,511,639
606,511,255,255,511,255,2047,511,511,1023,511,639
607,511,255,255,511,255,2047,511,511,1023,511,639
608,511,255,255,511,255,2047,511,511,1023,511,639
609,511,255,255,511,255,2047,511,511,1023,511,639
610,511,255,255,511,255,2047,511,511,1023,511,639
611,511,255,255,511,255,2047,511,511,1023,511,639
612,511,255,255,511,255,2047,511,511,1023,511,639
613,511,255,255,511,255,2047,511,511,1023,511,639
614,511,255,255,511,255,2047,511,511,1023,511,639
615,511,255,255,511,255,2047,511,511,1023,511,639
616,511,255,255,511,255,2047,511,511,1023,511,639
617,511,255,255,511,255,2047,511,511,1023,511,639
618,511,255,255,511,255,2047,511,511,1023,511,639
619,511,255,255,511,255,2047,511,511,1023,511,639
620,511,255,255,511,255,2047,511,511,1023,511,639
621,511,255,255,511,255,2047,511,511,1023,511,639
622,511,255,255,511,255,2047,511,511,1023,511,639
623,511,255,255,511,255,2047,511,511,1023,511,639
624,511,255,255,511,255,2047,511,511,1023,511,639
625,511,255,255,511,255,2047,511,511,1023,511,639
626,511,255,255,511,255,2047,511,511,1023,511,639
627,511,255,255,511,255,2047,511,511,1023,511,639
628,511,255,255,511,255,2047,511,511,1023,511,639
629,511,255,255,511,255,2047,511,511,1023,511,639
630,511,255,255,511,255,2047,511,511,1023,511,639
631,511,255,255,511,255,2047,511,511,1023,511,639
632,511,255,255,511,255,2047,511,511,1023,511,639
633,511,255,255,511,255,2047,511,511,1023,511,639
634,511,255,255,511,255,2047,511,511,1023,511,639
635,511,255,255,511,255,2047,511,511,1023,511,639
636,511,255,255,511,255,2047,511,511,1023,511,639
637,511,255,255,511,255,2047,511,511,1023,511,639
638,511,255,255,511,255,2047,511,511,1023,511,639
639,511,255,255,511,255,2047,511,511,1023,511,639
640,511,255,255,511,255,2047,511,511,1023,511,639
641,511,255,255,511,255,2047,511,511,1023,511,639
642,511,255,255,511,255,2047,511,511,1023,511,639
643,511,255,255,511,255,2047,511,511,1023,511,639
644,511,255,255,1023,255,2047,511,511,1023,511,690.2
645,511,255,255,1023,255,2047,511,511,1023,511,690.2
646,511,255,255,1023,255,2047,511,511,1023,511,690.2
647,511,255,255,1023,255,2047,511,511,1023,511,690.2
648,511,255,255,1023,255,2047,511,511,1023,511,690.2
649,511,255,255,1023,255,2047,511,511,1023,511,690.2
650,511,255,255,1023,511,2047,511,511,1023,511,715.8
651,511,255,255,1023,511,2047,511,511,1023,511,715.8
652,511,255,255,1023,511,2047,511,511,1023,511,715.8
653,511,255,255,1023,511,2047,511,511,1023,511,715.8
654,511,255,255,1023,511,2047,511,511,1023,511,715.8
655,511,255,255,1023,511,2047,511,511,1023,511,715.8
656,511,255,255,1023,511,2047,511,511,1023,511,715.8
657,511,255,255,1023,511,2047,511,511,1023,511,715.8
658,511,255,255,1023,511,2047,511,511,1023,511,715.8
659,511,255,255,1023,511,2047,511,511,1023,511,715.8
660,511,255,255,1023,511,2047,511,511,1023,511,715.8
661,511,255,255,1023,511,2047,511,511,1023,511,715.8
662,511,255,255,1023,511,2047,511,511,1023,511,715.8
663,511,255,255,1023,511,2047,511,511,1023,511,715.8
664,511,255,255,1023,511,2047,511,511,1023,511,715.8
665,511,255,255,1023,511,2047,511,511,1023,511,715.8
666,511,255,255,1023,511,2047,511,511,1023,511,715.8
667,511,255,255,1023,511,2047,511,511,1023,511,715.8
668,511,255,255,1023,511,2047,511,511,1023,511,715.8
669,511,255,255,1023,511,2047,511,511,1023,511,715.8
670,511,255,255,1023,511,2047,511,511,1023,511,715.8
671,511,255,255,1023,511,2047,511,511,1023,511,715.8
672,511,255,255,1023,511,2047,511,511,1023,511,715.8
673,511,255,255,1023,511,2047,511,511,1023,511,715.8
674,511,255,255,1023,511,2047,511,511,1023,511,715.8
675,511,255,255,1023,511,2047,511,511,1023,511,715.8
676,511,255,255,1023,511,2047,511,511,1023,511,715.8
677,511,255,255,1023,511,2047,511,511,1023,511,715.8
678,511,255,255,1023,511,2047,511,511,1023,511,715.8
679,511,255,255,1023,511,2047,511,511,1023,511,715.8
680,511,255,255,1023,511,2047,511,511,1023,511,715.8
681,511,255,255,1023,511,2047,511,511,1023,511,715.8
682,511,255,255,1023,511,2047,511,511,1023,511,715.8
683,511,255,255,1023,511,2047,511,511,1023,511,715.8
684,511,255,255,1023,511,2047,511,511,1023,511,715.8
685,511,255,255,1023,511,2047,511,511,1023,511,715.8
686,511,255,255,1023,511,2047,511,511,1023,511,715.8
687,511,255,255,1023,511,2047,511,511,1023,511,715.8
688,511,255,255,1023,511,2047,511,511,1023,511,715.8
689,511,255,255,1023,511,2047,511,511,1023,511,715.8
690,511,255,255,1023,511,2047,511,511,1023,511,715.8
691,511,255,255,1023,511,2047,511,511,1023,511,715.8
692,511,255,255,1023,511,2047,511,511,1023,511,715.8
693,511,255,255,1023,511,2047,511,511,1023,511,715.8
694,511,255,255,1023,511,2047,511,511,1023,511,715.8
695,511,255,255,1023,511,2047,511,511,1023,511,715.8
696,511,255,255,1023,511,2047,511,511,1023,511,715.8
697,511,255,255,1023,511,2047,511,511,1023,511,715.8
698,511,255,255,1023,511,2047,511,511,1023,511,715.8
699,511,255,255,1023,511,2047,511,511,1023,511,715.8
700,511,255,255,1023,511,2047,511,511,1023,511,715.8
701,511,255,255,1023,511,2047,511,511,1023,511,715.8
702,511,255,255,1023,511,2047,511,511,1023,511,715.8
703,511,255,255,1023,511,2047,511,511,1023,511,715.8
704,511,255,255,1023,511,2047,511,511,1023,511,715.8
705,511,255,255,1023,511,2047,511,511,1023,511,715.8
706,511,255,255,1023,511,2047,511,511,1023,511,715.8
707,511,255,255,1023,511,2047,511,511,1023,511,715.8
708,511,255,255,1023,511,2047,511,511,1023,511,715.8
709,511,255,255,1023,511,2047,511,511,1023,511,715.8
710,511,255,255,1023,511,2047,511,511,1023,511,715.8
711,511,255,255,1023,511,2047,511,511,1023,511,715.8
712,511,255,255,1023,511,2047,511,511,1023,511,715.8
713,511,255,255,1023,511,2047,511,511,1023,511,715.8
714,511,255,255,1023,511,2047,511,511,1023,511,715.8
715,511,255,255,1023,511,2047,511,511,1023,511,715.8
716,511,255,255,1023,511,2047,511,511,1023,511,715.8
717,511,255,255,1023,511,2047,511,511,1023,511,715.8
718,511,255,255,1023,511,2047,511,511,1023,511,715.8
719,511,255,255,1023,511,2047,511,511,1023,511,715.8
720,511,255,255,1023,511,2047,511,511,1023,511,715.8
721,511,255,255,1023,511,2047,511,511,1023,511,715.8
722,511,255,255,1023,511,2047,511,511,1023,511,715.8
723,511,255,255,1023,511,2047,511,511,1023,511,715.8
724,511,255,255,1023,511,2047,511,511,1023,511,715.8
725,511,255,511,1023,511,2047,511,511,1023,511,741.4
726,511,255,1023,1023,511,2047,511,511,1023,511,792.6
727,511,255,1023,1023,511,2047,511,511,1023,511,792.6
728,511,255,1023,1023,511,2047,511,511,1023,511,792.6
729,511,255,1023,1023,511,2047,511,511,1023,511,792.6
730,511,255,1023,1023,511,2047,511,511,1023,511,792.6
731,511,255,1023,1023,511,2047,511,511,1023,511,792.6
732,511,255,1023,1023,511,2047,511,511,1023,511,792.6
733,511,255,1023,1023,511,2047,511,511,1023,511,792.6
734,511,255,1023,1023,511,2047,511,511,1023,511,792.6
735,511,255,1023,1023,511,2047,511,511,1023,511,792.6
736,511,255,1023,1023,511,2047,511,511,1023,511,792.6
737,511,255,1023,1023,511,2047,511,511,1023,511,792.6
738,511,255,1023,1023,511,2047,511,511,1023,511,792.6
739,511,255,1023,1023,511,2047,511,511,1023,511,792.6
740,511,255,1023,1023,511,2047,511,511,1023,511,792.6
741,511,255,1023,1023,511,2047,511,511,1023,511,792.6
742,511,255,1023,1023,511,2047,511,511,1023,511,792.6
743,511,255,1023,1023,511,2047,511,511,1023,511,792.6
744,511,255,1023,1023,511,2047,511,511,1023,511,792.6
745,511,255,1023,1023,511,2047,511,511,1023,511,792.6
746,511,255,1023,1023,511,2047,511,511,1023,511,792.6
747,511,255,1023,1023,511,2047,511,511,1023,511,792.6
748,511,255,1023,1023,511,2047,511,511,1023,511,792.6
749,511,255,1023,1023,511,2047,511,511,1023,511,792.6
750,511,255,1023,1023,511,2047,511,511,1023,511,792.6
751,511,255,1023,1023,511,2047,511,511,1023,511,792.6
752,511,255,1023,1023,511,2047,511,511,1023,511,792.6
753,511,255,1023,1023,511,2047,511,511,1023,511,792.6
754,511,255,1023,1023,511,2047,511,511,1023,511,792.6
755,511,255,1023,1023,511,2047,511,511,1023,511,792.6
756,511,255,1023,1023,511,2047,511,511,1023,511,792.6
757,511,255,1023,1023,511,2047,511,511,1023,511,792.6
758,511,255,1023,1023,511,2047,511,511,1023,511,792.6
759,511,255,1023,1023,511,2047,511,511,1023,511,792.6
760,511,255,1023,1023,511,2047,511,511,1023,511,792.6
761,511,255,1023,1023,511,2047,511,511,1023,511,792.6
762,511,255,1023,1023,511,2047,511,511,1023,511,792.6
763,511,255,1023,1023,511,2047,511,511,1023,511,792.6
764,511,255,1023,1023,511,2047,511,511,1023,511,792.6
765,511,255,1023,1023,511,2047,511,511,1023,511,792.6
766,511,255,1023,1023,511,2047,511,511,1023,511,792.6
767,511,255,1023,1023,511,2047,511,511,1023,511,792.6
768,511,255,1023,1023,511,2047,511,511,1023,511,792.6
769,511,255,1023,1023,511,2047,511,511,1023,511,792.6
770,511,255,1023,1023,511,2047,511,511,1023,511,792.6
771,511,255,1023,1023,511,2047,511,511,1023,511,792.6
772,511,255,1023,1023,511,2047,511,511,1023,511,792.6
773,511,255,1023,1023,511,2047,511,511,1023,511,792.6
774,511,255,1023,1023,511,2047,511,511,1023,511,792.6
775,511,255,1023,1023,511,2047,511,511,1023,511,792.6
776,511,255,1023,1023,511,2047,511,511,1023,511,792.6
777,511,255,1023,1023,511,2047,511,511,1023,511,792.6
778,511,255,1023,1023,511,2047,511,511,1023,511,792.6
779,511,255,1023,1023,511,2047,511,511,1023,511,792.6
780,511,255,1023,1023,511,2047,511,511,1023,511,792.6
781,511,255,1023,1023,511,2047,511,511,1023,511,792.6
782,511,255,1023,1023,511,2047,511,511,1023,511,792.6
783,511,255,1023,1023,511,2047,511,511,1023,511,792.6
784,511,255,1023,1023,511,2047,511,511,1023,511,792.6
785,511,255,1023,1023,511,2047,511,511,1023,511,792.6
786,511,255,1023,1023,511,2047,511,511,1023,511,792.6
787,511,255,1023,1023,511,2047,511,511,1023,511,792.6
788,511,255,1023,1023,511,2047,511,511,1023,511,792.6
789,511,255,1023,1023,511,2047,511,511,1023,511,792.6
790,511,255,1023,1023,511,2047,511,511,1023,511,792.6
791,511,255,1023,1023,511,2047,511,511,1023,511,792.6
792,511,255,1023,1023,511,2047,511,511,1023,511,792.6
793,511,255,1023,1023,511,2047,511,511,1023,511,792.6
794,511,255,1023,1023,511,2047,511,511,1023,511,792.6
795,511,255,1023,1023,511,2047,511,511,1023,511,792.6
796,511,255,1023,1023,511,2047,511,511,1023,511,792.6
797,511,255,1023,1023,511,2047,511,511,1023,511,792.6
798,511,255,1023,1023,511,2047,511,511,1023,511,792.6
799,511,255,1023,1023,511,2047,511,511,1023,511,792.6
800,511,255,1023,1023,511,2047,511,511,1023,511,792.6
801,511,255,1023,1023,511,2047,511,511,1023,511,792.6
802,511,255,1023,1023,511,2047,511,511,1023,511,792.6
803,511,255,1023,1023,511,2047,511,511,1023,511,792.6
804,511,255,1023,1023,511,2047,511,511,1023,511,792.6
805,511,255,1023,1023,511,2047,511,511,1023,511,792.6
806,511,255,1023,1023,511,2047,511,511,1023,511,792.6
807,511,255,1023,1023,511,2047,511,511,1023,511,792.6
808,511,255,1023,1023,511,2047,511,511,1023,511,792.6
809,511,255,1023,1023,511,2047,511,511,1023,511,792.6
810,511,255,1023,1023,511,2047,511,511,1023,511,792.6
811,511,255,1023,1023,511,2047,511,511,1023,511,792.6
812,511,255,1023,1023,511,2047,511,511,1023,511,792.6
813,511,255,1023,1023,511,2047,511,511,1023,511,792.6
814,511,255,1023,1023,511,2047,511,511,1023,511,792.6
815,511,255,1023,1023,511,2047,511,511,1023,511,792.6
816,511,255,1023,1023,511,2047,511,511,1023,511,792.6
817,511,255,1023,1023,511,2047,511,511,1023,511,792.6
818,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
819,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
820,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
821,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
822,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
823,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
824,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
825,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
826,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
827,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
828,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
829,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
830,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
831,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
832,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
833,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
834,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
835,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
836,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
837,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
838,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
839,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
840,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
841,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
842,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
843,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
844,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
845,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
846,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
847,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
848,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
849,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
850,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
851,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
852,511,255,1023,1023,511,2047,511,1023,1023,511,843.8
853,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
854,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
855,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
856,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
857,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
858,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
859,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
860,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
861,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
862,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
863,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
864,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
865,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
866,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
867,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
868,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
869,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
870,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
871,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
872,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
873,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
874,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
875,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
876,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
877,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
878,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
879,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
880,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
881,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
882,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
883,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
884,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
885,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
886,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
887,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
888,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
889,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
890,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
891,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
892,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
893,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
894,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
895,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
896,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
897,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
898,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
899,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
900,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
901,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
902,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
903,511,255,2047,1023,511,2047,511,1023,1023,511,946.2
904,511,511,2047,1023,511,2047,511,1023,1023,511,971.8
905,511,511,2047,1023,511,2047,511,1023,1023,511,971.8
906,511,511,2047,1023,511,2047,511,1023,1023,511,971.8
907,511,511,2047,1023,511,2047,511,1023,1023,511,971.8
908,511,511,2047,1023,511,2047,511,1023,1023,511,971.8
909,511,511,2047,1023,511,2047,511,1023,1023,511,971.8
910,511,511,2047,1023,511,2047,511,1023,1023,511,971.8
911,511,511,2047,1023,511,2047,511,1023,1023,511,971.8
912,511,511,2047,1023,511,2047,511,1023,1023,511,971.8
913,511,511,2047,1023,511,2047,511,1023,1023,511,971.8
914,511,511,2047,1023,511,2047,511,1023,1023,511,971.8
915,511,511,2047,1023,511,2047,511,1023,1023,511,971.8
916,511,511,2047,1023,511,2047,511,1023,1023,511,971.8
917,511,511,2047,1023,511,2047,511,1023,1023,511,971.8
