Exact_Count,Estimator_1,Estimator_2,Estimator_3,Estimator_4,Estimator_5,Estimator_6,Estimator_7,Estimator_8,Estimator_9,Estimator_10,Estimator_11,Estimator_12,Estimator_13,Estimator_14,Estimator_15,Estimator_16,Estimator_17,Estimator_18,Estimator_19,Estimator_20,Estimator_21,Estimator_22,Estimator_23,Estimator_24,Estimator_25,Estimator_26,Estimator_27,Estimator_28,Estimator_29,Estimator_30,Estimator_31,Estimator_32,Estimator_33,Estimator_34,Estimator_35,Estimator_36,Estimator_37,Estimator_38,Estimator_39,Estimator_40,Estimator_41,Estimator_42,Estimator_43,Estimator_44,Estimator_45,Estimator_46,Estimator_47,Estimator_48,Estimator_49,Estimator_50,Average_Estimator
3267,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3268,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3269,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3270,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3271,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3272,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3273,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3274,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3275,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3276,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3277,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3278,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3279,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3280,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3281,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3282,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3283,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3284,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3285,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3286,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3287,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3288,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3289,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3290,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3291,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3292,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3293,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3294,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3295,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3296,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3297,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3298,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3299,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3300,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3301,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3302,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3303,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3304,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3305,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3306,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3307,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3308,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3309,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3310,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3311,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3312,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3313,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3314,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3315,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3316,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3317,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3318,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3319,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3320,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3321,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3322,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3323,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3324,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3325,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3326,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3327,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3328,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3329,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3330,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3331,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3332,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3333,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3334,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3335,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3336,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3337,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3338,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3339,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3340,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3341,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3342,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3343,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3344,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3345,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3346,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3347,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3348,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3349,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3350,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3351,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
3352,1023,2047,4095,2047,2047,8191,2047,4095,2047,2047,1023,2047,2047,2047,1023,1023,1023,2047,2047,2047,4095,8191,4095,2047,8191,2047,2047,2047,2047,2047,8191,2047,4095,2047,4095,2047,2047,4095,2047,4095,2047,2047,2047,2047,1023,2047,2047,8191,4095,4095,2948.12
