Exact_Count,Estimator_1,Estimator_2,Estimator_3,Estimator_4,Estimator_5,Estimator_6,Estimator_7,Estimator_8,Estimator_9,Estimator_10,Estimator_11,Estimator_12,Estimator_13,Estimator_14,Estimator_15,Estimator_16,Estimator_17,Estimator_18,Estimator_19,Estimator_20,Estimator_21,Estimator_22,Estimator_23,Estimator_24,Estimator_25,Estimator_26,Estimator_27,Estimator_28,Estimator_29,Estimator_30,Estimator_31,Estimator_32,Estimator_33,Estimator_34,Estimator_35,Estimator_36,Estimator_37,Estimator_38,Estimator_39,Estimator_40,Estimator_41,Estimator_42,Estimator_43,Estimator_44,Estimator_45,Estimator_46,Estimator_47,Estimator_48,Estimator_49,Estimator_50,Estimator_51,Estimator_52,Estimator_53,Estimator_54,Estimator_55,Estimator_56,Estimator_57,Estimator_58,Estimator_59,Estimator_60,Estimator_61,Estimator_62,Estimator_63,Estimator_64,Estimator_65,Estimator_66,Estimator_67,Estimator_68,Estimator_69,Estimator_70,Estimator_71,Estimator_72,Estimator_73,Estimator_74,Estimator_75,Average_Estimator
4193,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4194,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4195,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4196,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4197,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4198,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4199,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4200,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4201,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4202,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4203,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4204,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4205,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4206,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4207,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4208,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4209,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4210,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4211,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4212,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4213,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4214,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4215,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4216,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4217,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4218,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4219,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4220,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4221,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4222,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4223,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4224,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4225,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4226,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4227,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4228,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4229,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4230,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4231,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4232,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4233,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4234,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4235,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4236,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4237,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4238,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4239,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4240,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4241,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4242,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4243,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4244,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4245,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4246,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4247,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4248,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
4249,4095,4095,1023,2047,4095,4095,8191,8191,4095,4095,4095,4095,4095,4095,2047,4095,2047,4095,8191,2047,2047,4095,4095,2047,8191,8191,4095,2047,4095,2047,4095,2047,2047,4095,2047,8191,4095,2047,2047,8191,1023,2047,8191,4095,2047,8191,8191,2047,4095,2047,4095,4095,2047,2047,4095,4095,2047,4095,4095,8191,4095,4095,4095,4095,4095,4095,4095,4095,2047,2047,2047,8191,2047,4095,2047,3985.77
